year,geo_name,geo,university_name,university,grads_total
2014,"Los Angeles County, CA","05000US06037","West Coast Ultrasound Institute","441229",605
2014,"Los Angeles County, CA","05000US06037","Irell & Manella Graduate School of Biological Sciences at City of Hope","441238",14
2014,"Los Angeles County, CA","05000US06037","David's Academy of Beauty","442204",245
2014,"Los Angeles County, CA","05000US06037","University of Antelope Valley","442930",573
2014,"Los Angeles County, CA","05000US06037","California Healing Arts College","442985",68
2014,"Los Angeles County, CA","05000US06037","NTMA Training Centers of Southern California","443207",560
2014,"Los Angeles County, CA","05000US06037","West Coast University-Los Angeles","443331",414
2014,"Los Angeles County, CA","05000US06037","InterCoast Colleges-West Covina","443571",130
2014,"Los Angeles County, CA","05000US06037","ATI College-Norwalk","444325",70
2014,"Los Angeles County, CA","05000US06037","Advanced College","444343",81
2014,"Los Angeles County, CA","05000US06037","CES College","444510",58
2014,"Los Angeles County, CA","05000US06037","Career Care Institute","446118",301
2014,"Los Angeles County, CA","05000US06037","Los Angeles Music Academy","446385",46
2014,"Los Angeles County, CA","05000US06037","Argosy University-Los Angeles","447272",118
2014,"Los Angeles County, CA","05000US06037","California Career College","447713",24
2014,"Los Angeles County, CA","05000US06037","Palladium Technical Academy","447722",85
2014,"Los Angeles County, CA","05000US06037","Palace Beauty College","447731",138
2014,"Los Angeles County, CA","05000US06037","National Polytechnic College","447759",103
2014,"Los Angeles County, CA","05000US06037","Make-up Designory","449366",718
2014,"Los Angeles County, CA","05000US06037","Video Symphony EnterTraining Inc","449375",137
2014,"Los Angeles County, CA","05000US06037","Gnomon School of Visual Effects","449384",96
2014,"Los Angeles County, CA","05000US06037","Valley College of Medical Careers","449445",46
2014,"Los Angeles County, CA","05000US06037","University of the West","449870",57
2014,"Los Angeles County, CA","05000US06037","Paul Mitchell the School-Sherman Oaks","449986",138
2014,"Los Angeles County, CA","05000US06037","InterCoast Colleges-Carson","450669",67
2014,"Los Angeles County, CA","05000US06037","InfoTech Career College","450960",85
2014,"Los Angeles County, CA","05000US06037","Career College Consultants","451006",99
2014,"Los Angeles County, CA","05000US06037","Academy of Esthetics and Cosmetology","454722",28
2014,"Los Angeles County, CA","05000US06037","Borner's Barber College","454759",8
2014,"Los Angeles County, CA","05000US06037","Paul Mitchell the School-Pasadena","454768",100
2014,"Los Angeles County, CA","05000US06037","Career Development Institute","454801",9
2014,"Los Angeles County, CA","05000US06037","The Chicago School of Professional Psychology at Los Angeles","455664",607
2014,"Los Angeles County, CA","05000US06037","The Chicago School of Professional Psychology at Westwood","455682",52
2014,"Los Angeles County, CA","05000US06037","Central Nursing College","455743",17
2014,"Los Angeles County, CA","05000US06037","RWM Fiber Optics","455752",62
2014,"Los Angeles County, CA","05000US06037","Providence Christian College","455770",12
2014,"Los Angeles County, CA","05000US06037","National Career College","455868",59
2014,"Los Angeles County, CA","05000US06037","Homestead Schools","457086",71
2014,"Los Angeles County, CA","05000US06037","Beyond 21st Century Beauty Academy","457253",22
2014,"Los Angeles County, CA","05000US06037","Academy for Jewish Religion-California","457271",11
2014,"Los Angeles County, CA","05000US06037","Angeles College","457299",122
2014,"Los Angeles County, CA","05000US06037","Angeles Institute","457314",100
2014,"Los Angeles County, CA","05000US06037","Preferred College of Nursing-Los Angeles","459152",139
2014,"Los Angeles County, CA","05000US06037","Trinity Vocational Center","459161",405
2014,"Los Angeles County, CA","05000US06037","Southern California University SOMA","459222",20
2014,"Los Angeles County, CA","05000US06037","ITT Technical Institute-West Covina","459684",120
2014,"Los Angeles County, CA","05000US06037","ITT Technical Institute-Culver City","459693",115
2014,"Los Angeles County, CA","05000US06037","New York Film Academy","461148",911
2014,"Los Angeles County, CA","05000US06037","Galaxy Medical College","461254",112
2014,"Los Angeles County, CA","05000US06037","American Medical Sciences Center","461263",58
2014,"Los Angeles County, CA","05000US06037","Southern California Health Institute","461856",242
2014,"Los Angeles County, CA","05000US06037","Academy for Salon Professionals","462062",81
2014,"Los Angeles County, CA","05000US06037","International College of Beauty Arts & Sciences","462336",34
2014,"Los Angeles County, CA","05000US06037","Carrington College California-Pomona","467368",107
2014,"Los Angeles County, CA","05000US06037","Aveda Institute-Los Angeles","469957",84
2014,"Los Angeles County, CA","05000US06037","Azusa Pacific Online University","474863",119
2014,"Los Angeles County, CA","05000US06037","Marian Health Careers Center-Van Nuys Campus","475282",42
2014,"Los Angeles County, CA","05000US06037","Academy of Couture Art","475635",3
2014,"Los Angeles County, CA","05000US06037","Preferred College of Nursing-Van Nuys","475680",129
2014,"Los Angeles County, CA","05000US06037","Annenberg School of Nursing","475705",12
2014,"Los Angeles County, CA","05000US06037","Flair Beauty College","476513",42
2014,"Los Angeles County, CA","05000US06037","Medical Allied Career Center","476595",55
2014,"Los Angeles County, CA","05000US06037","Diamond Beauty College","476780",169
2014,"Los Angeles County, CA","05000US06037","SAE Institute of Technology-Los Angeles","476911",96
2014,"Los Angeles County, CA","05000US06037","Brand College","479992",52
2014,"Los Angeles County, CA","05000US06037","Advanced Computing Institute","481234",375
2014,"Los Angeles County, CA","05000US06037","American Career College-Long Beach","481854",232
2014,"Los Angeles County, CA","05000US06037","DeVry University-California","482431",2371
2014,"Los Angeles County, CA","05000US06037","American College of Healthcare","483009",48
2014,"Los Angeles County, CA","05000US06037","Learnet Academy Inc","483221",734
2014,"Los Angeles County, CA","05000US06037","Integrity College of Health","483373",19
2014,"Los Angeles County, CA","05000US06037","High Desert Medical College","484002",94
2015,"Los Angeles County, CA","05000US06037","American Academy of Dramatic Arts-Los Angeles","108852",135
2015,"Los Angeles County, CA","05000US06037","American Film Institute Conservatory","108870",129
2015,"Los Angeles County, CA","05000US06037","American Beauty College","108977",54
2015,"Los Angeles County, CA","05000US06037","American Career College-Los Angeles","109040",1046
2015,"Los Angeles County, CA","05000US06037","Antelope Valley College","109350",2193
2015,"Los Angeles County, CA","05000US06037","Art Center College of Design","109651",463
2015,"Los Angeles County, CA","05000US06037","Associated Technical College-Los Angeles","109721",261
2015,"Los Angeles County, CA","05000US06037","Azusa Pacific University","109785",3357
2015,"Los Angeles County, CA","05000US06037","Biola University","110097",1299
2015,"Los Angeles County, CA","05000US06037","Bryan University","110219",177
2015,"Los Angeles County, CA","05000US06037","Phillips Graduate Institute","110307",106
2015,"Los Angeles County, CA","05000US06037","California Institute of Technology","110404",534
2015,"Los Angeles County, CA","05000US06037","California State Polytechnic University-Pomona","110529",4654
2015,"Los Angeles County, CA","05000US06037","California State University-Dominguez Hills","110547",3377
2015,"Los Angeles County, CA","05000US06037","California State University-Long Beach","110583",9526
2015,"Los Angeles County, CA","05000US06037","California State University-Los Angeles","110592",4893
2015,"Los Angeles County, CA","05000US06037","California State University-Northridge","110608",9268
2015,"Los Angeles County, CA","05000US06037","University of California-Los Angeles","110662",12750
2015,"Los Angeles County, CA","05000US06037","California Institute of the Arts","111081",337
2015,"Los Angeles County, CA","05000US06037","College of the Canyons","111461",2022
2015,"Los Angeles County, CA","05000US06037","Casa Loma College-Van Nuys","111638",225
2015,"Los Angeles County, CA","05000US06037","Cerritos College","111887",2097
2015,"Los Angeles County, CA","05000US06037","Charles R Drew University of Medicine and Science","111966",204
2015,"Los Angeles County, CA","05000US06037","Citrus College","112172",3705
2015,"Los Angeles County, CA","05000US06037","Claremont Graduate University","112251",642
2015,"Los Angeles County, CA","05000US06037","Claremont McKenna College","112260",367
2015,"Los Angeles County, CA","05000US06037","Western University of Health Sciences","112525",1099
2015,"Los Angeles County, CA","05000US06037","Columbia College-Hollywood","112570",59
2015,"Los Angeles County, CA","05000US06037","El Camino College-Compton Center","112686",420
2015,"Los Angeles County, CA","05000US06037","East Los Angeles College","113856",4262
2015,"Los Angeles County, CA","05000US06037","El Camino Community College District","113980",2387
2015,"Los Angeles County, CA","05000US06037","Elegance International","114044",222
2015,"Los Angeles County, CA","05000US06037","Marinello Schools of Beauty-Burbank","114071",288
2015,"Los Angeles County, CA","05000US06037","Emperor's College of Traditional Oriental Medicine","114114",42
2015,"Los Angeles County, CA","05000US06037","Fashion Institute of Design & Merchandising-Los Angeles","114354",1726
2015,"Los Angeles County, CA","05000US06037","Redondo Beach Beauty College","114637",51
2015,"Los Angeles County, CA","05000US06037","Fuller Theological Seminary in California","114840",770
2015,"Los Angeles County, CA","05000US06037","Glendale Community College","115001",903
2015,"Los Angeles County, CA","05000US06037","Glendale Career College","115010",214
2015,"Los Angeles County, CA","05000US06037","Harvey Mudd College","115409",192
2015,"Los Angeles County, CA","05000US06037","Toni & Guy Hairdressing Academy-Santa Monica","116350",171
2015,"Los Angeles County, CA","05000US06037","ITT Technical Institute-San Dimas","116475",201
2015,"Los Angeles County, CA","05000US06037","American Jewish University","116846",70
2015,"Los Angeles County, CA","05000US06037","Life Pacific College","117104",115
2015,"Los Angeles County, CA","05000US06037","University of La Verne","117140",2761
2015,"Los Angeles County, CA","05000US06037","Lancaster Beauty School","117238",98
2015,"Los Angeles County, CA","05000US06037","Long Beach City College","117645",1590
2015,"Los Angeles County, CA","05000US06037","Southern California University of Health Sciences","117672",202
2015,"Los Angeles County, CA","05000US06037","Los Angeles Harbor College","117690",711
2015,"Los Angeles County, CA","05000US06037","Los Angeles Pierce College","117706",1928
2015,"Los Angeles County, CA","05000US06037","Los Angeles Southwest College","117715",730
2015,"Los Angeles County, CA","05000US06037","Los Angeles Trade Technical College","117724",1742
2015,"Los Angeles County, CA","05000US06037","Los Angeles Valley College","117733",1663
2015,"Los Angeles County, CA","05000US06037","The Master's College and Seminary","117751",382
2015,"Los Angeles County, CA","05000US06037","Los Angeles City College","117788",1353
2015,"Los Angeles County, CA","05000US06037","Los Angeles County College of Nursing and Allied Health","117803",87
2015,"Los Angeles County, CA","05000US06037","Los Angeles Mission College","117867",1102
2015,"Los Angeles County, CA","05000US06037","Loyola Marymount University","117946",2799
2015,"Los Angeles County, CA","05000US06037","Marinello Schools of Beauty-Los Angeles","118356",1405
2015,"Los Angeles County, CA","05000US06037","Marymount California University","118541",169
2015,"Los Angeles County, CA","05000US06037","Kaplan College-North Hollywood","118967",504
2015,"Los Angeles County, CA","05000US06037","Mt San Antonio College","119164",3455
2015,"Los Angeles County, CA","05000US06037","Mount St Mary's College","119173",969
2015,"Los Angeles County, CA","05000US06037","Musicians Institute","119270",621
2015,"Los Angeles County, CA","05000US06037","Newberry School of Beauty","119845",89
2015,"Los Angeles County, CA","05000US06037","North-West College-Pomona","120069",207
2015,"Los Angeles County, CA","05000US06037","North-West College-West Covina","120078",308
2015,"Los Angeles County, CA","05000US06037","North-West College-Pasadena","120087",107
2015,"Los Angeles County, CA","05000US06037","Occidental College","120254",541
2015,"Los Angeles County, CA","05000US06037","Otis College of Art and Design","120403",272
2015,"Los Angeles County, CA","05000US06037","Pacific Oaks College","120768",410
2015,"Los Angeles County, CA","05000US06037","Pacific States University","120838",69
2015,"Los Angeles County, CA","05000US06037","Pasadena City College","121044",3899
2015,"Los Angeles County, CA","05000US06037","Pepperdine University","121150",2406
2015,"Los Angeles County, CA","05000US06037","Pitzer College","121257",301
2015,"Los Angeles County, CA","05000US06037","Pomona College","121345",442
2015,"Los Angeles County, CA","05000US06037","Westwood College-South Bay","121381",251
2015,"Los Angeles County, CA","05000US06037","Professional Institute of Beauty","121433",45
2015,"Los Angeles County, CA","05000US06037","Pardee RAND Graduate School","121628",43
2015,"Los Angeles County, CA","05000US06037","Rio Hondo College","121886",1418
2015,"Los Angeles County, CA","05000US06037","Rosemead Beauty School","121992",177
2015,"Los Angeles County, CA","05000US06037","Dongguk University-Los Angeles","122117",119
2015,"Los Angeles County, CA","05000US06037","Westwood College-Los Angeles","122843",825
2015,"Los Angeles County, CA","05000US06037","Santa Monica College","122977",3736
2015,"Los Angeles County, CA","05000US06037","Scripps College","123165",299
2015,"Los Angeles County, CA","05000US06037","Pinnacle College","123581",71
2015,"Los Angeles County, CA","05000US06037","Southern California Institute of Architecture","123952",142
2015,"Los Angeles County, CA","05000US06037","University of Southern California","123961",15331
2015,"Los Angeles County, CA","05000US06037","Southwestern Law School","123970",344
2015,"Los Angeles County, CA","05000US06037","Claremont School of Theology","124283",69
2015,"Los Angeles County, CA","05000US06037","United Education Institute-Huntington Park Campus","124681",362
2015,"Los Angeles County, CA","05000US06037","Universal College of Beauty Inc-Los Angeles 1","124779",10
2015,"Los Angeles County, CA","05000US06037","Concorde Career College-North Hollywood","124937",417
2015,"Los Angeles County, CA","05000US06037","West Los Angeles College","125471",675
2015,"Los Angeles County, CA","05000US06037","Whittier College","125763",639
2015,"Los Angeles County, CA","05000US06037","Woodbury University","125897",445
2015,"Los Angeles County, CA","05000US06037","Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary","126076",35
2015,"Los Angeles County, CA","05000US06037","ITT Technical Institute-Sylmar","244011",189
2015,"Los Angeles County, CA","05000US06037","Antioch University-Los Angeles","245838",328
2015,"Los Angeles County, CA","05000US06037","Platt College-Los Angeles","260789",492
2015,"Los Angeles County, CA","05000US06037","Hypnosis Motivation Institute","368771",115
2015,"Los Angeles County, CA","05000US06037","Los Angeles ORT College-Los Angeles Campus","368780",104
2015,"Los Angeles County, CA","05000US06037","Downey Adult School","371690",1112
2015,"Los Angeles County, CA","05000US06037","Thuy Princess Beauty College","372000",66
2015,"Los Angeles County, CA","05000US06037","North-West College-Glendale","372028",134
2015,"Los Angeles County, CA","05000US06037","Fremont College","372073",188
2015,"Los Angeles County, CA","05000US06037","Pomona Unified School District Adult and Career Education","372082",115
2015,"Los Angeles County, CA","05000US06037","Universal College of Beauty Inc-Los Angeles 2","372240",13
2015,"Los Angeles County, CA","05000US06037","Capstone College","377759",48
2015,"Los Angeles County, CA","05000US06037","ITT Technical Institute-Torrance","378406",177
2015,"Los Angeles County, CA","05000US06037","Los Angeles ORT College-Van Nuys Campus","381945",240
2015,"Los Angeles County, CA","05000US06037","Hacienda La Puente Adult Education","383084",761
2015,"Los Angeles County, CA","05000US06037","United Education Institute-Encino","384245",369
2015,"Los Angeles County, CA","05000US06037","Alhambra Beauty College","393524",76
2015,"Los Angeles County, CA","05000US06037","American Auto Institute","393649",566
2015,"Los Angeles County, CA","05000US06037","Diversified Vocational College","395690",506
2015,"Los Angeles County, CA","05000US06037","Mt Sierra College","398130",86
2015,"Los Angeles County, CA","05000US06037","World Mission University","401223",52
2015,"Los Angeles County, CA","05000US06037","Yo San University of Traditional Chinese Medicine","401250",42
2015,"Los Angeles County, CA","05000US06037","Coast Career Institute","401339",180
2015,"Los Angeles County, CA","05000US06037","The Art Institute of California-Argosy University Hollywood","410502",373
2015,"Los Angeles County, CA","05000US06037","Marian Health Careers Center-Los Angeles Campus","411684",29
2015,"Los Angeles County, CA","05000US06037","Crimson Technical College","413680",225
2015,"Los Angeles County, CA","05000US06037","East San Gabriel Valley Regional Occupational Program","413802",535
2015,"Los Angeles County, CA","05000US06037","Premiere Career College","416458",244
2015,"Los Angeles County, CA","05000US06037","Baldwin Park Adult & Community Education","417105",190
2015,"Los Angeles County, CA","05000US06037","Le Cordon Bleu College of Culinary Arts-Pasadena","423980",682
2015,"Los Angeles County, CA","05000US06037","John Wesley International Barber and Beauty College","428125",38
2015,"Los Angeles County, CA","05000US06037","Virginia Sewing Machines and School Center","431956",85
2015,"Los Angeles County, CA","05000US06037","The Art Institute of California-Argosy University Los Angeles","432533",392
2015,"Los Angeles County, CA","05000US06037","American University of Health Sciences","433004",51
2015,"Los Angeles County, CA","05000US06037","Charter College-Canyon Country","434317",608
2015,"Los Angeles County, CA","05000US06037","Los Angeles Film School","436429",820
2015,"Los Angeles County, CA","05000US06037","ICDC College","437662",1271
2015,"Los Angeles County, CA","05000US06037","CBD College","439367",158
2015,"Los Angeles County, CA","05000US06037","King's University","439701",82
2015,"Los Angeles County, CA","05000US06037","PCI College","439871",37
2015,"Los Angeles County, CA","05000US06037","American Career College at St Francis","439905",98
2015,"Los Angeles County, CA","05000US06037","Keck Graduate Institute","440031",181
2015,"Los Angeles County, CA","05000US06037","West Coast Ultrasound Institute","441229",518
2015,"Los Angeles County, CA","05000US06037","Irell & Manella Graduate School of Biological Sciences at City of Hope","441238",10
2015,"Los Angeles County, CA","05000US06037","David's Academy of Beauty","442204",83
2015,"Los Angeles County, CA","05000US06037","University of Antelope Valley","442930",521
2015,"Los Angeles County, CA","05000US06037","California Healing Arts College","442985",80
2015,"Los Angeles County, CA","05000US06037","NTMA Training Centers of Southern California","443207",512
2015,"Los Angeles County, CA","05000US06037","West Coast University-Los Angeles","443331",436
2015,"Los Angeles County, CA","05000US06037","InterCoast Colleges-West Covina","443571",96
2015,"Los Angeles County, CA","05000US06037","ATI College-Norwalk","444325",66
2015,"Los Angeles County, CA","05000US06037","Advanced College","444343",47
2015,"Los Angeles County, CA","05000US06037","CES College","444510",129
2015,"Los Angeles County, CA","05000US06037","Career Care Institute","446118",340
2015,"Los Angeles County, CA","05000US06037","Los Angeles Music Academy","446385",76
2015,"Los Angeles County, CA","05000US06037","Argosy University-Los Angeles","447272",132
2015,"Los Angeles County, CA","05000US06037","United Education Institute-El Monte","447616",279
2015,"Los Angeles County, CA","05000US06037","California Career College","447713",17
2015,"Los Angeles County, CA","05000US06037","Palladium Technical Academy","447722",55
2015,"Los Angeles County, CA","05000US06037","Palace Beauty College","447731",152
2015,"Los Angeles County, CA","05000US06037","National Polytechnic College","447759",114
2015,"Los Angeles County, CA","05000US06037","Make-up Designory","449366",623
2015,"Los Angeles County, CA","05000US06037","Gnomon School of Visual Effects","449384",41
2015,"Los Angeles County, CA","05000US06037","Valley College of Medical Careers","449445",58
2015,"Los Angeles County, CA","05000US06037","University of the West","449870",67
2015,"Los Angeles County, CA","05000US06037","Paul Mitchell the School-Sherman Oaks","449986",143
2015,"Los Angeles County, CA","05000US06037","InterCoast Colleges-Carson","450669",83
2015,"Los Angeles County, CA","05000US06037","InfoTech Career College","450960",117
2015,"Los Angeles County, CA","05000US06037","Career College Consultants","451006",90
2015,"Los Angeles County, CA","05000US06037","Academy of Esthetics and Cosmetology","454722",16
2015,"Los Angeles County, CA","05000US06037","Borner's Barber College","454759",5
2015,"Los Angeles County, CA","05000US06037","Paul Mitchell the School-Pasadena","454768",82
2015,"Los Angeles County, CA","05000US06037","Career Development Institute","454801",35
2015,"Los Angeles County, CA","05000US06037","The Chicago School of Professional Psychology at Los Angeles","455664",601
2015,"Los Angeles County, CA","05000US06037","RWM Fiber Optics","455752",37
2015,"Los Angeles County, CA","05000US06037","Providence Christian College","455770",14
2015,"Los Angeles County, CA","05000US06037","National Career College","455868",90
2015,"Los Angeles County, CA","05000US06037","Homestead Schools","457086",64
2015,"Los Angeles County, CA","05000US06037","Beyond 21st Century Beauty Academy","457253",15
2015,"Los Angeles County, CA","05000US06037","Academy for Jewish Religion-California","457271",30
2015,"Los Angeles County, CA","05000US06037","Angeles College","457299",114
2015,"Los Angeles County, CA","05000US06037","Angeles Institute","457314",82
2015,"Los Angeles County, CA","05000US06037","Trinity Vocational Center","459161",192
2015,"Los Angeles County, CA","05000US06037","Southern California University SOMA","459222",11
2015,"Los Angeles County, CA","05000US06037","New York Film Academy","461148",806
2015,"Los Angeles County, CA","05000US06037","Galaxy Medical College","461254",56
2015,"Los Angeles County, CA","05000US06037","American Medical Sciences Center","461263",44
2015,"Los Angeles County, CA","05000US06037","Southern California Health Institute","461856",289
2015,"Los Angeles County, CA","05000US06037","Academy for Salon Professionals","462062",61
2015,"Los Angeles County, CA","05000US06037","International College of Beauty Arts & Sciences","462336",31
2015,"Los Angeles County, CA","05000US06037","Carrington College California-Pomona","467368",163
2015,"Los Angeles County, CA","05000US06037","Aveda Institute-Los Angeles","469957",94
2015,"Los Angeles County, CA","05000US06037","Azusa Pacific Online University","474863",111
2015,"Los Angeles County, CA","05000US06037","Marian Health Careers Center-Van Nuys Campus","475282",31
2015,"Los Angeles County, CA","05000US06037","Academy of Couture Art","475635",5
2015,"Los Angeles County, CA","05000US06037","Preferred College of Nursing-Van Nuys","475680",81
2015,"Los Angeles County, CA","05000US06037","Annenberg School of Nursing","475705",15
2015,"Los Angeles County, CA","05000US06037","Flair Beauty College","476513",36
2015,"Los Angeles County, CA","05000US06037","Medical Allied Career Center","476595",80
2015,"Los Angeles County, CA","05000US06037","Diamond Beauty College","476780",258
2015,"Los Angeles County, CA","05000US06037","SAE Institute of Technology-Los Angeles","476911",166
2015,"Los Angeles County, CA","05000US06037","Brand College","479992",75
2015,"Los Angeles County, CA","05000US06037","Advanced Computing Institute","481234",246
2015,"Los Angeles County, CA","05000US06037","American Career College-Long Beach","481854",421
2015,"Los Angeles County, CA","05000US06037","DeVry University-California","482431",2069
2015,"Los Angeles County, CA","05000US06037","American College of Healthcare","483009",97
2015,"Los Angeles County, CA","05000US06037","Learnet Academy Inc","483221",231
2015,"Los Angeles County, CA","05000US06037","Integrity College of Health","483373",17
2015,"Los Angeles County, CA","05000US06037","High Desert Medical College","484002",163
2015,"Los Angeles County, CA","05000US06037","North-West College-Long Beach","484376",43
2015,"Los Angeles County, CA","05000US06037","ABCO Technology","485500",72
2015,"Los Angeles County, CA","05000US06037","United Healthcare Careers College","485573",30
2015,"Los Angeles County, CA","05000US06037","GDS Institute","486099",128
2015,"Los Angeles County, CA","05000US06037","Theatre of Arts","486123",43
2015,"Los Angeles County, CA","05000US06037","Westchester College of Nursing & Allied Health","486141",11
2015,"Los Angeles County, CA","05000US06037","ZMS The Academy","486248",84
2015,"Los Angeles County, CA","05000US06037","Saint Joseph's School of Nursing","486600",31
2015,"Los Angeles County, CA","05000US06037","California Institute of Advanced Management","487649",8
2015,"Los Angeles County, CA","05000US06037","Shepherd University","487667",62
