year,geo_name,geo,university_name,university,grads_total
2015,"New York, NY","16000US3651000","Christine Valmy International School for Esthetics, Skin Care & Makeup","189990",235
2015,"New York, NY","16000US3651000","Circle in the Square Theater School","190008",33
2015,"New York, NY","16000US3651000","Metropolitan College of New York","190114",475
2015,"New York, NY","16000US3651000","Columbia University in the City of New York","190150",12510
2015,"New York, NY","16000US3651000","Empire Beauty School-Queens","190239",89
2015,"New York, NY","16000US3651000","Cooper Union for the Advancement of Science and Art","190372",224
2015,"New York, NY","16000US3651000","Weill Cornell Medical College","190424",237
2015,"New York, NY","16000US3651000","CUNY Bernard M Baruch College","190512",4454
2015,"New York, NY","16000US3651000","CUNY Borough of Manhattan Community College","190521",3436
2015,"New York, NY","16000US3651000","CUNY Bronx Community College","190530",1561
2015,"New York, NY","16000US3651000","CUNY Brooklyn College","190549",3556
2015,"New York, NY","16000US3651000","College of Staten Island CUNY","190558",2289
2015,"New York, NY","16000US3651000","CUNY City College","190567",3126
2015,"New York, NY","16000US3651000","CUNY Graduate School and University Center","190576",1643
2015,"New York, NY","16000US3651000","CUNY Hostos Community College","190585",935
2015,"New York, NY","16000US3651000","CUNY Hunter College","190594",5184
2015,"New York, NY","16000US3651000","CUNY John Jay College of Criminal Justice","190600",3366
2015,"New York, NY","16000US3651000","CUNY Kingsborough Community College","190619",2822
2015,"New York, NY","16000US3651000","CUNY LaGuardia Community College","190628",2599
2015,"New York, NY","16000US3651000","CUNY Lehman College","190637",2815
2015,"New York, NY","16000US3651000","CUNY Medgar Evers College","190646",890
2015,"New York, NY","16000US3651000","CUNY New York City College of Technology","190655",2215
2015,"New York, NY","16000US3651000","CUNY Queens College","190664",4546
2015,"New York, NY","16000US3651000","CUNY Queensborough Community College","190673",2141
2015,"New York, NY","16000US3651000","CUNY School of Law at Queens College","190682",111
2015,"New York, NY","16000US3651000","CUNY York College","190691",1187
2015,"New York, NY","16000US3651000","Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary","190752",16
2015,"New York, NY","16000US3651000","Fashion Institute of Technology","191126",3645
2015,"New York, NY","16000US3651000","Fordham University","191241",5155
2015,"New York, NY","16000US3651000","The International Culinary Center","191287",511
2015,"New York, NY","16000US3651000","Gemological Institute of America-New York","191311",330
2015,"New York, NY","16000US3651000","The General Theological Seminary","191320",33
2015,"New York, NY","16000US3651000","Helene Fuld College of Nursing","191597",176
2015,"New York, NY","16000US3651000","Institute of Audio Research","191834",300
2015,"New York, NY","16000US3651000","Jewish Theological Seminary of America","192040",100
2015,"New York, NY","16000US3651000","The Juilliard School","192110",284
2015,"New York, NY","16000US3651000","LIM College","192271",438
2015,"New York, NY","16000US3651000","LIU Brooklyn","192439",2021
2015,"New York, NY","16000US3651000","Long Island Business Institute","192509",208
2015,"New York, NY","16000US3651000","Machzikei Hadath Rabbinical College","192624",14
2015,"New York, NY","16000US3651000","Mandl School-The College of Allied Health","192688",351
2015,"New York, NY","16000US3651000","Manhattan College","192703",981
2015,"New York, NY","16000US3651000","Manhattan School of Music","192712",319
2015,"New York, NY","16000US3651000","Marymount Manhattan College","192864",386
2015,"New York, NY","16000US3651000","Memorial Hospital School of Radiation Therapy Technology","192970",8
2015,"New York, NY","16000US3651000","Mesivta Torah Vodaath Rabbinical Seminary","193052",46
2015,"New York, NY","16000US3651000","Mesivta of Eastern Parkway-Yeshiva Zichron Meilech","193061",3
2015,"New York, NY","16000US3651000","Mesivtha Tifereth Jerusalem of America","193070",11
2015,"New York, NY","16000US3651000","Midway Paris Beauty School","193186",58
2015,"New York, NY","16000US3651000","Mirrer Yeshiva Cent Institute","193247",20
2015,"New York, NY","16000US3651000","Monroe College","193308",2704
2015,"New York, NY","16000US3651000","College of Mount Saint Vincent","193399",433
2015,"New York, NY","16000US3651000","Icahn School of Medicine at Mount Sinai","193405",233
2015,"New York, NY","16000US3651000","Neighborhood Playhouse School of the Theater","193609",35
2015,"New York, NY","16000US3651000","The New School","193654",3088
2015,"New York, NY","16000US3651000","Star Career Academy-New York","193760",440
2015,"New York, NY","16000US3651000","New York Law School","193821",395
2015,"New York, NY","16000US3651000","New York School for Medical and Dental Assistants","193858",283
2015,"New York, NY","16000US3651000","New York Theological Seminary","193894",119
2015,"New York, NY","16000US3651000","New York University","193900",16286
2015,"New York, NY","16000US3651000","New York College of Podiatric Medicine","194073",89
2015,"New York, NY","16000US3651000","New York School of Interior Design","194116",182
2015,"New York, NY","16000US3651000","Pace University-New York","194310",3343
2015,"New York, NY","16000US3651000","Plaza College","194499",203
2015,"New York, NY","16000US3651000","Pratt Institute-Main","194578",1216
2015,"New York, NY","16000US3651000","Professional Business College","194611",247
2015,"New York, NY","16000US3651000","Rabbinical Academy Mesivta Rabbi Chaim Berlin","194657",50
2015,"New York, NY","16000US3651000","Rabbinical College Bobover Yeshiva Bnei Zion","194666",72
2015,"New York, NY","16000US3651000","Rabbinical College of Ch'san Sofer New York","194675",7
2015,"New York, NY","16000US3651000","Rabbinical Seminary of America","194763",109
2015,"New York, NY","16000US3651000","Rockefeller University","195049",37
2015,"New York, NY","16000US3651000","Empire Beauty School-Manhattan","195067",365
2015,"New York, NY","16000US3651000","St Francis College","195173",517
2015,"New York, NY","16000US3651000","Saint Joseph's College-New York","195544",1513
2015,"New York, NY","16000US3651000","St Paul's School of Nursing-Staten Island","195784",285
2015,"New York, NY","16000US3651000","St John's University-New York","195809",3992
2015,"New York, NY","16000US3651000","New York Career Institute","195845",128
2015,"New York, NY","16000US3651000","SUNY College of Optometry","196228",81
2015,"New York, NY","16000US3651000","SUNY Downstate Medical Center","196255",641
2015,"New York, NY","16000US3651000","SUNY Maritime College","196291",412
2015,"New York, NY","16000US3651000","Swedish Institute a College of Health Sciences","196389",291
2015,"New York, NY","16000US3651000","Talmudical Seminary Oholei Torah","196431",8
2015,"New York, NY","16000US3651000","Teachers College at Columbia University","196468",2155
2015,"New York, NY","16000US3651000","Technical Career Institutes","196477",813
2015,"New York, NY","16000US3651000","Torah Temimah Talmudical Seminary","196583",5
2015,"New York, NY","16000US3651000","Touro College","196592",4298
2015,"New York, NY","16000US3651000","Sanford-Brown Institute-New York","196857",760
2015,"New York, NY","16000US3651000","Union Theological Seminary in the City of New York","196884",76
2015,"New York, NY","16000US3651000","United Talmudical Seminary","197018",285
2015,"New York, NY","16000US3651000","School of Visual Arts","197151",1119
2015,"New York, NY","16000US3651000","Wagner College","197197",661
2015,"New York, NY","16000US3651000","Wood Tobe-Coburn School","197522",243
2015,"New York, NY","16000US3651000","Yeshiva Karlin Stolin","197601",16
2015,"New York, NY","16000US3651000","Yeshivat Mikdash Melech","197610",5
2015,"New York, NY","16000US3651000","Yeshiva Derech Chaim","197647",27
2015,"New York, NY","16000US3651000","Yeshiva Shaar Hatorah","197692",9
2015,"New York, NY","16000US3651000","Yeshiva University","197708",1977
2015,"New York, NY","16000US3651000","Hebrew Union College-Jewish Institute of Religion","203067",153
2015,"New York, NY","16000US3651000","Yeshiva and Kollel Harbotzas Torah","245731",14
2015,"New York, NY","16000US3651000","The Art Institute of New York City","365055",241
2015,"New York, NY","16000US3651000","New York Academy of Art","366368",58
2015,"New York, NY","16000US3651000","Yeshiva Gedolah Imrei Yosef D'spinka","375230",17
2015,"New York, NY","16000US3651000","Dance Theatre of Harlem Inc","383507",2
2015,"New York, NY","16000US3651000","Empire Beauty School-Brooklyn","383765",78
2015,"New York, NY","16000US3651000","Seminar L'moros Bais Yaakov","386153",193
2015,"New York, NY","16000US3651000","School of Professional Horticulture at the New York Botanical Garden","392354",3
2015,"New York, NY","16000US3651000","ASA College","404994",1271
2015,"New York, NY","16000US3651000","Rabbinical College of Ohr Shimon Yisroel","405854",28
2015,"New York, NY","16000US3651000","Pacific College of Oriental Medicine-New York","414595",122
2015,"New York, NY","16000US3651000","Allen School-Jamaica","415987",317
2015,"New York, NY","16000US3651000","Charles Stuart School of Diamond Setting","418171",26
2015,"New York, NY","16000US3651000","Manhattan School of Computer Technology","420981",251
2015,"New York, NY","16000US3651000","New York Conservatory for Dramatic Arts","421841",117
2015,"New York, NY","16000US3651000","Merkaz Bnos-Business School","427308",66
2015,"New York, NY","16000US3651000","Lia Schorr Institute of Cosmetic Skin Care Training","427335",20
2015,"New York, NY","16000US3651000","Studio Jewelers","430564",129
2015,"New York, NY","16000US3651000","New York Automotive and Diesel Institute","440262",297
2015,"New York, NY","16000US3651000","Metropolitan Learning Institute","441575",321
2015,"New York, NY","16000US3651000","Beis Medrash Heichal Dovid","444413",6
2015,"New York, NY","16000US3651000","Carsten Institute of Cosmetology","447430",78
2015,"New York, NY","16000US3651000","Aveda Institute-New York","448071",200
2015,"New York, NY","16000US3651000","Brittany Beauty School","449311",100
2015,"New York, NY","16000US3651000","Lincoln Technical Institute-Whitestone","449320",348
2015,"New York, NY","16000US3651000","Ace Computer Training Center","449676",87
2015,"New York, NY","16000US3651000","New Age Training","449685",258
2015,"New York, NY","16000US3651000","Talmudical Seminary of Bobov","451404",51
2015,"New York, NY","16000US3651000","New York Methodist Hospital Center for Allied Health Education","451413",155
2015,"New York, NY","16000US3651000","The Kings College","454184",110
2015,"New York, NY","16000US3651000","Career School of NY","455220",88
2015,"New York, NY","16000US3651000","Yeshiva of Machzikai Hadas","455257",49
2015,"New York, NY","16000US3651000","EDP School of Computer Programming","457794",90
2015,"New York, NY","16000US3651000","New York Medical Career Training Center","457800",90
2015,"New York, NY","16000US3651000","Institute of Culinary Education","457819",605
2015,"New York, NY","16000US3651000","New Life Business Institute","457828",137
2015,"New York, NY","16000US3651000","Academy of Cosmetology and Esthetics NYC","457855",79
2015,"New York, NY","16000US3651000","SAE Institute of Technology-New York","459462",132
2015,"New York, NY","16000US3651000","Hair Design Institute at Fifth Avenue-New York","460446",134
2015,"New York, NY","16000US3651000","Mildred Elley-New York Campus","461014",161
2015,"New York, NY","16000US3651000","The Collective School Of Music","461157",25
2015,"New York, NY","16000US3651000","Manhattan Institute","461351",1957
2015,"New York, NY","16000US3651000","Atelier Esthetique Institute of Esthetics","461768",131
2015,"New York, NY","16000US3651000","Relay Graduate School of Education","475033",699
2015,"New York, NY","16000US3651000","Christie's Education","475510",27
2015,"New York, NY","16000US3651000","Stella and Charles Guttman Community College","475565",158
2015,"New York, NY","16000US3651000","Miami Ad School-New York","476355",58
2015,"New York, NY","16000US3651000","Access Careers","476504",506
2015,"New York, NY","16000US3651000","Digital Film Academy","480028",89
2015,"New York, NY","16000US3651000","Sotheby's Institute of Art-NY","481094",114
2015,"New York, NY","16000US3651000","American Academy of Personal Training","481164",156
2015,"New York, NY","16000US3651000","Arrojo Cosmetology School","482194",60
2015,"New York, NY","16000US3651000","DeVry College of New York","482413",429
2015,"New York, NY","16000US3651000","Grace International Beauty School","483841",644
2015,"New York, NY","16000US3651000","Alliance Computing Solutions","483850",16
2015,"New York, NY","16000US3651000","Rabbinical College Ohr Yisroel","484871",12
2015,"New York, NY","16000US3651000","Bet Medrash Gadol Ateret Torah","485999",15
2015,"New York, NY","16000US3651000","Yeshiva Gedola Ohr Yisrael","486017",12
2015,"New York, NY","16000US3651000","Yeshiva Sholom Shachna","486026",1
2015,"New York, NY","16000US3651000","Culinary Tech Center","486390",101
2015,"New York, NY","16000US3651000","AMG School of Licensed Practical Nursing","486415",40
2015,"New York, NY","16000US3651000","Dermalogica Academy","486479",31
