year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2013,"Los Angeles County, CA","05000US06037","Other Foreign Languages, Literatures, & Linguistics","169999","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Other Foreign Languages, Literatures, & Linguistics","169999","Research Doctorate","17",6
2015,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Research Doctorate","17",34
2013,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Research Doctorate","17",29
2014,"Los Angeles County, CA","05000US06037","General English Language & Literature","230101","Research Doctorate","17",26
2013,"Los Angeles County, CA","05000US06037","Other Library Science","259999","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Research Doctorate","17",26
2013,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Research Doctorate","17",32
2014,"Los Angeles County, CA","05000US06037","General Biological Sciences","260101","Research Doctorate","17",31
2015,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Research Doctorate","17",6
2013,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Research Doctorate","17",7
2014,"Los Angeles County, CA","05000US06037","Biochemistry","260202","Research Doctorate","17",4
2015,"Los Angeles County, CA","05000US06037","Biophysics","260203","Research Doctorate","17",5
2013,"Los Angeles County, CA","05000US06037","Biophysics","260203","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Biophysics","260203","Research Doctorate","17",8
2015,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Research Doctorate","17",24
2013,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Research Doctorate","17",30
2014,"Los Angeles County, CA","05000US06037","Molecular Biology","260204","Research Doctorate","17",24
2015,"Los Angeles County, CA","05000US06037","Molecular Biochemistry","260205","Research Doctorate","17",8
2013,"Los Angeles County, CA","05000US06037","Molecular Biochemistry","260205","Research Doctorate","17",15
2014,"Los Angeles County, CA","05000US06037","Molecular Biochemistry","260205","Research Doctorate","17",9
2015,"Los Angeles County, CA","05000US06037","Biochemistry & Molecular Biology","260210","Research Doctorate","17",9
2013,"Los Angeles County, CA","05000US06037","Biochemistry & Molecular Biology","260210","Research Doctorate","17",8
2014,"Los Angeles County, CA","05000US06037","Biochemistry & Molecular Biology","260210","Research Doctorate","17",13
2015,"Los Angeles County, CA","05000US06037","Botany & Plant Biology","260301","Research Doctorate","17",4
2013,"Los Angeles County, CA","05000US06037","Botany & Plant Biology","260301","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","Botany & Plant Biology","260301","Research Doctorate","17",2
2015,"Los Angeles County, CA","05000US06037","Developmental Biology & Embryology","260404","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Research Doctorate","17",5
2013,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Research Doctorate","17",6
2014,"Los Angeles County, CA","05000US06037","Cellular & Molecular Biology","260406","Research Doctorate","17",8
2015,"Los Angeles County, CA","05000US06037","Immunology","260507","Research Doctorate","17",1
2014,"Los Angeles County, CA","05000US06037","Microbiology & Immunology","260508","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Research Doctorate","17",13
2013,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Research Doctorate","17",9
2014,"Los Angeles County, CA","05000US06037","Other Microbiological Science & Immunology","260599","Research Doctorate","17",5
2015,"Los Angeles County, CA","05000US06037","Molecular Genetics","260802","Research Doctorate","17",15
2013,"Los Angeles County, CA","05000US06037","Molecular Genetics","260802","Research Doctorate","17",21
2014,"Los Angeles County, CA","05000US06037","Molecular Genetics","260802","Research Doctorate","17",11
2013,"Los Angeles County, CA","05000US06037","Human & Medical Genetics","260806","Research Doctorate","17",6
2014,"Los Angeles County, CA","05000US06037","Human & Medical Genetics","260806","Research Doctorate","17",5
2015,"Los Angeles County, CA","05000US06037","Other Genetics","260899","Research Doctorate","17",3
2013,"Los Angeles County, CA","05000US06037","Other Genetics","260899","Research Doctorate","17",2
2014,"Los Angeles County, CA","05000US06037","Other Genetics","260899","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","General Physiology","260901","Research Doctorate","17",1
2013,"Los Angeles County, CA","05000US06037","General Physiology","260901","Research Doctorate","17",2
2014,"Los Angeles County, CA","05000US06037","General Physiology","260901","Research Doctorate","17",1
2015,"Los Angeles County, CA","05000US06037","Molecular Physiology","260902","Research Doctorate","17",7
2013,"Los Angeles County, CA","05000US06037","Molecular Physiology","260902","Research Doctorate","17",5
2014,"Los Angeles County, CA","05000US06037","Molecular Physiology","260902","Research Doctorate","17",5
