year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2015,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Bachelor's Degree","5",490
2013,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Bachelor's Degree","5",421
2014,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Bachelor's Degree","5",469
2015,"Los Angeles County, CA","05000US06037","Agricultural Teacher Education","131301","Bachelor's Degree","5",11
2013,"Los Angeles County, CA","05000US06037","Agricultural Teacher Education","131301","Bachelor's Degree","5",13
2014,"Los Angeles County, CA","05000US06037","Agricultural Teacher Education","131301","Bachelor's Degree","5",7
2015,"Los Angeles County, CA","05000US06037","Art Teacher Education","131302","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","English & Language Arts Teacher Education","131305","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","English & Language Arts Teacher Education","131305","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","English & Language Arts Teacher Education","131305","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Bachelor's Degree","5",22
2013,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Bachelor's Degree","5",21
2014,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Bachelor's Degree","5",19
2015,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Bachelor's Degree","5",5
2013,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Bachelor's Degree","5",4
2015,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Bachelor's Degree","5",1
2013,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Physical Education Teaching & Coaching","131314","Bachelor's Degree","5",153
2013,"Los Angeles County, CA","05000US06037","Physical Education Teaching & Coaching","131314","Bachelor's Degree","5",113
2014,"Los Angeles County, CA","05000US06037","Physical Education Teaching & Coaching","131314","Bachelor's Degree","5",130
2015,"Los Angeles County, CA","05000US06037","Trade & Industrial Teacher Education","131320","Bachelor's Degree","5",1
2013,"Los Angeles County, CA","05000US06037","Trade & Industrial Teacher Education","131320","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Biology Teacher Education","131322","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Biology Teacher Education","131322","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Chemistry Teacher Education","131323","Bachelor's Degree","5",6
2013,"Los Angeles County, CA","05000US06037","Chemistry Teacher Education","131323","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","Chemistry Teacher Education","131323","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","History Teacher Education","131328","Bachelor's Degree","5",1
2015,"Los Angeles County, CA","05000US06037","Spanish Language Teacher Education","131330","Bachelor's Degree","5",1
2014,"Los Angeles County, CA","05000US06037","Spanish Language Teacher Education","131330","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Other Education","139999","Bachelor's Degree","5",2
2014,"Los Angeles County, CA","05000US06037","Other Education","139999","Bachelor's Degree","5",2
2015,"Los Angeles County, CA","05000US06037","General Engineering","140101","Bachelor's Degree","5",100
2013,"Los Angeles County, CA","05000US06037","General Engineering","140101","Bachelor's Degree","5",111
2014,"Los Angeles County, CA","05000US06037","General Engineering","140101","Bachelor's Degree","5",108
2015,"Los Angeles County, CA","05000US06037","Pre-Engineering","140102","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","Pre-Engineering","140102","Bachelor's Degree","5",3
2014,"Los Angeles County, CA","05000US06037","Pre-Engineering","140102","Bachelor's Degree","5",3
2015,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Bachelor's Degree","5",200
2013,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Bachelor's Degree","5",203
2014,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Bachelor's Degree","5",184
2015,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Bachelor's Degree","5",136
2013,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Bachelor's Degree","5",120
2014,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Bachelor's Degree","5",127
2015,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Bachelor's Degree","5",266
2013,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Bachelor's Degree","5",241
2014,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Bachelor's Degree","5",257
2015,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Bachelor's Degree","5",534
2013,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Bachelor's Degree","5",574
2014,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Bachelor's Degree","5",524
2015,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Bachelor's Degree","5",13
2013,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Bachelor's Degree","5",24
2014,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Bachelor's Degree","5",16
2015,"Los Angeles County, CA","05000US06037","Other Civil Engineering","140899","Bachelor's Degree","5",7
2013,"Los Angeles County, CA","05000US06037","Other Civil Engineering","140899","Bachelor's Degree","5",7
2014,"Los Angeles County, CA","05000US06037","Other Civil Engineering","140899","Bachelor's Degree","5",9
2015,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Bachelor's Degree","5",132
2013,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Bachelor's Degree","5",89
2014,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Bachelor's Degree","5",128
2015,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Bachelor's Degree","5",15
2013,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Bachelor's Degree","5",74
2014,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Bachelor's Degree","5",56
2015,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Bachelor's Degree","5",622
2013,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Bachelor's Degree","5",572
2014,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Bachelor's Degree","5",616
2015,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Bachelor's Degree","5",8
2013,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Bachelor's Degree","5",6
2014,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Bachelor's Degree","5",7
2015,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Bachelor's Degree","5",3
2013,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Bachelor's Degree","5",5
2014,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Bachelor's Degree","5",12
2015,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Bachelor's Degree","5",27
2013,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Bachelor's Degree","5",25
2014,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Bachelor's Degree","5",26
2015,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Bachelor's Degree","5",791
2013,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Bachelor's Degree","5",668
2014,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Bachelor's Degree","5",747
2015,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Bachelor's Degree","5",124
2013,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Bachelor's Degree","5",89
2014,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Bachelor's Degree","5",100
